Gene_id,Taxon_between,Type,Taxonomic_level,is_high_confidence,is_tree_compliant,GOC_score,WGA_coverage
ENSG00000130283,H.sap-S.scr orthologues,ortholog_one2many,Boreoeutheria,1,1,100,100.00
ENSG00000130283,O.ari-H.sap orthologues,ortholog_one2many,Boreoeutheria,1,1,100,82.48
ENSG00000130283,H.sap-P.par orthologues,ortholog_one2many,Boreoeutheria,1,1,75,100.00
ENSG00000130283,H.sap-C.hir orthologues,ortholog_one2many,Boreoeutheria,1,1,75,100.00
ENSG00000130283,M.fur-H.sap orthologues,ortholog_one2many,Boreoeutheria,1,1,100,100.00
ENSG00000130283,Hsap-Uame orthologues,ortholog_one2many,Boreoeutheria,1,1,25,100.00
ENSG00000130283,H.sap-T.tru orthologues,ortholog_one2many,Boreoeutheria,1,1,50,96.28
ENSG00000130283,Cldi-Hsap orthologues,ortholog_one2many,Boreoeutheria,1,1,75,100.00
ENSG00000130283,F.cat-H.sap orthologues,ortholog_one2many,Boreoeutheria,1,1,75,100.00
ENSG00000130283,Ecab-Hsap orthologues,ortholog_one2many,Boreoeutheria,1,1,75,100.00
ENSG00000130283,L.afr-H.sap orthologues,ortholog_one2many,Eutheria,1,1,100,95.40
ENSG00000130283,H.sap-M.dom orthologues,ortholog_one2many,Theria,1,1,75,100.00
ENSG00000143869,H.sap-P.tro orthologues,ortholog_one2one,Homininae,1,1,100,100.00
ENSG00000143869,H.sap-G.gor orthologues,ortholog_one2one,Homininae,1,1,100,100.00
ENSG00000143869,P.abe-H.sap orthologues,ortholog_one2one,Hominidae,1,1,100,100.00
ENSG00000143869,H.sap-N.leu orthologues,ortholog_one2one,Hominoidea,1,1,100,100.00
ENSG00000143869,H.sap-C.aty orthologues,ortholog_one2one,Catarrhini,1,1,100,100.00
ENSG00000143869,H.sap-C.sab orthologues,ortholog_one2one,Catarrhini,1,1,100,100.00
ENSG00000143869,H.sap-C.pal orthologues,ortholog_one2one,Catarrhini,1,1,100,100.00
ENSG00000143869,H.sap-M.leu orthologues,ortholog_one2one,Catarrhini,1,1,100,100.00
ENSG00000143869,H.sap-M.nem orthologues,ortholog_one2one,Catarrhini,1,1,100,100.00
ENSG00000143869,H.sap-R.bie orthologues,ortholog_one2one,Catarrhini,1,1,100,100.00
ENSG00000143869,Hsap-Ptep orthologues,ortholog_one2one,Catarrhini,1,1,100,100.00
ENSG00000143869,H.sap-R.rox orthologues,ortholog_one2one,Catarrhini,1,1,100,100.00
ENSG00000143869,H.sap-P.anu orthologues,ortholog_one2one,Catarrhini,1,1,100,100.00
ENSG00000143869,H.sap-M.fas orthologues,ortholog_one2one,Catarrhini,1,1,100,100.00
ENSG00000143869,Hsap-Tgel orthologues,ortholog_one2one,Catarrhini,1,1,100,100.00
ENSG00000143869,H.sap-C.cap orthologues,ortholog_one2one,Simiiformes,1,1,100,100.00
ENSG00000143869,H.sap-A.nan orthologues,ortholog_one2one,Simiiformes,1,1,100,100.00
ENSG00000143869,H.sap-S.bol orthologues,ortholog_one2one,Simiiformes,1,1,100,94.78
ENSG00000143869,H.sap-C.jac orthologues,ortholog_one2one,Simiiformes,1,1,100,100.00
ENSG00000143869,Hsap-Psim orthologues,ortholog_one2one,Primates,1,1,100,100.00
ENSG00000143869,H.sap-M.mur orthologues,ortholog_one2one,Primates,1,1,100,100.00
ENSG00000143869,H.sap-P.coq orthologues,ortholog_one2one,Primates,1,1,100,100.00
ENSG00000143869,H.sap-C.cho orthologues,ortholog_one2one,Euarchontoglires,1,1,75,100.00
ENSG00000143869,R.nor-H.sap orthologues,ortholog_one2one,Euarchontoglires,1,1,100,100.00
ENSG00000143869,Hsap-Mspi orthologues,ortholog_one2one,Euarchontoglires,1,1,0,100.00
ENSG00000143869,H.sap-M.och orthologues,ortholog_one2one,Euarchontoglires,1,1,75,98.26
ENSG00000143869,H.sap-M.mus orthologues,ortholog_one2one,Euarchontoglires,1,1,100,99.37
ENSG00000143869,H.sap-M.aur orthologues,ortholog_one2one,Euarchontoglires,1,1,100,100.00
ENSG00000143869,H.sap-M.pah orthologues,ortholog_one2one,Euarchontoglires,1,1,100,100.00
ENSG00000143869,H.sap-M.car orthologues,ortholog_one2one,Euarchontoglires,1,1,100,100.00
ENSG00000143869,H.sap-M.spr orthologues,ortholog_one2one,Euarchontoglires,1,1,100,100.00
ENSG00000143869,Hsap-Mung orthologues,ortholog_one2one,Euarchontoglires,1,1,75,100.00
ENSG00000143869,Cgpi-Hsap orthologues,ortholog_one2one,Euarchontoglires,1,1,100,100.00
ENSG00000143869,Hsap-Pcin orthologues,ortholog_one2one,Theria,1,1,100,100.00
ENSG00000143869,H.sap-M.dom orthologues,ortholog_one2one,Theria,1,1,0,100.00
ENSG00000143869,H.sap-P.mar orthologues,ortholog_one2one,Vertebrata,1,1,0,0
ENSG00000184344,H.sap-P.pan orthologues,ortholog_one2one,Homininae,1,1,100,100.00
ENSG00000184344,H.sap-P.tro orthologues,ortholog_one2one,Homininae,1,1,75,100.00
ENSG00000184344,H.sap-G.gor orthologues,ortholog_one2one,Homininae,1,1,100,100.00
ENSG00000184344,P.abe-H.sap orthologues,ortholog_one2one,Hominidae,1,1,100,100.00
ENSG00000184344,H.sap-N.leu orthologues,ortholog_one2one,Hominoidea,1,1,100,100.00
ENSG00000184344,H.sap-M.leu orthologues,ortholog_one2one,Catarrhini,1,1,100,100.00
ENSG00000184344,H.sap-R.rox orthologues,ortholog_one2one,Catarrhini,1,1,100,100.00
ENSG00000184344,H.sap-C.pal orthologues,ortholog_one2one,Catarrhini,1,1,100,100.00
ENSG00000184344,H.sap-M.nem orthologues,ortholog_one2one,Catarrhini,1,1,75,100.00
ENSG00000184344,H.sap-C.sab orthologues,ortholog_one2one,Catarrhini,1,1,100,100.00
ENSG00000184344,H.sap-C.aty orthologues,ortholog_one2one,Catarrhini,1,1,100,100.00
ENSG00000184344,H.sap-R.bie orthologues,ortholog_one2one,Catarrhini,1,1,100,100.00
ENSG00000184344,H.sap-P.anu orthologues,ortholog_one2one,Catarrhini,1,1,100,100.00
ENSG00000184344,Hsap-Ptep orthologues,ortholog_one2one,Catarrhini,1,1,75,100.00
ENSG00000184344,H.sap-M.fas orthologues,ortholog_one2one,Catarrhini,1,1,100,100.00
ENSG00000184344,Hsap-Tgel orthologues,ortholog_one2one,Catarrhini,1,1,100,100.00
ENSG00000184344,H.sap-C.cap orthologues,ortholog_one2one,Simiiformes,1,1,50,100.00
ENSG00000184344,H.sap-S.bol orthologues,ortholog_one2one,Simiiformes,1,1,50,88.29
ENSG00000184344,H.sap-A.nan orthologues,ortholog_one2one,Simiiformes,1,1,75,100.00
ENSG00000184344,H.sap-C.jac orthologues,ortholog_one2one,Simiiformes,1,1,100,100.00
ENSG00000184344,H.sap-P.coq orthologues,ortholog_one2one,Primates,1,1,75,100.00
ENSG00000184344,O.gar-H.sap orthologues,ortholog_one2one,Primates,1,1,75,98.88
ENSG00000184344,Hsap-Psim orthologues,ortholog_one2one,Primates,1,1,75,100.00
ENSG00000184344,H.sap-M.mur orthologues,ortholog_one2one,Primates,1,1,75,100.00
ENSG00000184344,O.cun-H.sap orthologues,ortholog_one2one,Euarchontoglires,1,1,75,100.00
ENSG00000184344,H.sap-M.aur orthologues,ortholog_one2one,Euarchontoglires,1,1,75,100.00
ENSG00000184344,Hsap-Mspi orthologues,ortholog_one2one,Euarchontoglires,1,1,25,100.00
ENSG00000184344,H.sap-M.mus orthologues,ortholog_one2one,Euarchontoglires,1,1,75,100.00
ENSG00000184344,H.sap-I.tri orthologues,ortholog_one2one,Euarchontoglires,1,1,0,92.06
ENSG00000184344,H.sap-T.bel orthologues,ortholog_one2one,Euarchontoglires,1,1,0,98.90
ENSG00000184344,H.sap-C.cho orthologues,ortholog_one2one,Euarchontoglires,1,1,25,100.00
ENSG00000184344,H.sap-C.cri orthologues,ortholog_one2one,Euarchontoglires,1,1,25,100.00
ENSG00000184344,H.sap-M.och orthologues,ortholog_one2one,Euarchontoglires,1,1,50,100.00
ENSG00000184344,R.nor-H.sap orthologues,ortholog_one2one,Euarchontoglires,1,1,75,100.00
ENSG00000184344,H.sap-N.gal orthologues,ortholog_one2one,Euarchontoglires,1,1,75,100.00
ENSG00000184344,H.sap-M.pah orthologues,ortholog_one2one,Euarchontoglires,1,1,25,100.00
ENSG00000184344,H.sap-M.spr orthologues,ortholog_one2one,Euarchontoglires,1,1,75,100.00
ENSG00000184344,Ccan-Hsap orthologues,ortholog_one2one,Euarchontoglires,1,1,50,100.00
ENSG00000184344,Hsap-Upar orthologues,ortholog_one2one,Euarchontoglires,1,1,25,100.00
ENSG00000184344,Hsap-Sdau orthologues,ortholog_one2one,Euarchontoglires,1,1,25,100.00
ENSG00000184344,Hsap-Mung orthologues,ortholog_one2one,Euarchontoglires,1,1,50,100.00
ENSG00000184344,Cgpi-Hsap orthologues,ortholog_one2one,Euarchontoglires,1,1,25,100.00
ENSG00000184344,Hsap-Pmba orthologues,ortholog_one2one,Euarchontoglires,1,1,25,100.00
ENSG00000184344,Hsap-Mmma orthologues,ortholog_one2one,Euarchontoglires,1,1,25,100.00
ENSG00000184344,P.vam-H.sap orthologues,ortholog_one2one,Boreoeutheria,1,1,25,100.00
ENSG00000184344,H.sap-T.tru orthologues,ortholog_one2one,Boreoeutheria,1,1,50,100.00
ENSG00000184344,Hsap-Uame orthologues,ortholog_one2one,Boreoeutheria,1,1,25,100.00
ENSG00000184344,Eaas-Hsap orthologues,ortholog_one2one,Boreoeutheria,1,1,75,100.00
ENSG00000184344,H.sap-C.hir orthologues,ortholog_one2one,Boreoeutheria,1,1,75,100.00
ENSG00000184344,M.fur-H.sap orthologues,ortholog_one2one,Boreoeutheria,1,1,50,100.00
ENSG00000184344,Cldi-Hsap orthologues,ortholog_one2one,Boreoeutheria,1,1,50,100.00
ENSG00000184344,H.sap-S.scr orthologues,ortholog_one2one,Boreoeutheria,1,1,50,100.00
ENSG00000184344,A.mel-H.sap orthologues,ortholog_one2one,Boreoeutheria,1,1,25,100.00
ENSG00000184344,H.sap-P.par orthologues,ortholog_one2one,Boreoeutheria,1,1,50,100.00
ENSG00000184344,M.luc-H.sap orthologues,ortholog_one2one,Boreoeutheria,1,1,0,100.00
ENSG00000184344,Hsap-Vvul orthologues,ortholog_one2one,Boreoeutheria,1,1,50,100.00
ENSG00000184344,H.sap-C.fam orthologues,ortholog_one2one,Boreoeutheria,1,1,75,100.00
ENSG00000184344,O.ari-H.sap orthologues,ortholog_one2one,Boreoeutheria,1,1,75,100.00
ENSG00000184344,V.pac-H.sap orthologues,ortholog_one2one,Boreoeutheria,1,1,0,91.96
ENSG00000184344,Hsap-Umar orthologues,ortholog_one2one,Boreoeutheria,1,1,25,100.00
ENSG00000184344,F.cat-H.sap orthologues,ortholog_one2one,Boreoeutheria,1,1,75,100.00
ENSG00000184344,Btau-Hsap orthologues,ortholog_one2many,Boreoeutheria,1,1,50,100.00
ENSG00000184344,Ecab-Hsap orthologues,ortholog_one2one,Boreoeutheria,1,1,75,100.00
ENSG00000184344,Hsap-Nvis orthologues,ortholog_one2one,Boreoeutheria,1,1,25,100.00
ENSG00000184344,H.sap-P.alt orthologues,ortholog_one2one,Boreoeutheria,1,1,75,100.00
ENSG00000184344,Bmut-Hsap orthologues,ortholog_one2one,Boreoeutheria,1,1,25,100.00
ENSG00000184344,Bbbi-Hsap orthologues,ortholog_one2one,Boreoeutheria,1,1,75,100.00
ENSG00000184344,H.sap-D.nov orthologues,ortholog_one2one,Eutheria,1,1,50,100.00
ENSG00000184344,E.tel-H.sap orthologues,ortholog_one2one,Eutheria,1,1,0,100.00
ENSG00000184344,P.cap-H.sap orthologues,ortholog_one2one,Eutheria,1,1,25,91.81
ENSG00000184344,C.hof-H.sap orthologues,ortholog_one2one,Eutheria,1,1,0,97.65
ENSG00000184344,L.afr-H.sap orthologues,ortholog_one2one,Eutheria,1,1,75,100.00
ENSG00000184344,Hsap-Pcin orthologues,ortholog_one2one,Theria,1,1,25,99.01
ENSG00000184344,H.sap-S.har orthologues,ortholog_one2one,Theria,1,1,25,99.29
ENSG00000184344,H.sap-M.dom orthologues,ortholog_one2one,Theria,1,1,25,100.00
ENSG00000125965,H.sap-P.pan orthologues,ortholog_one2one,Homininae,1,1,75,100.00
ENSG00000125965,H.sap-P.tro orthologues,ortholog_one2one,Homininae,1,1,75,100.00
ENSG00000125965,H.sap-G.gor orthologues,ortholog_one2one,Homininae,1,1,75,100.00
ENSG00000125965,P.abe-H.sap orthologues,ortholog_one2one,Hominidae,1,1,100,100.00
ENSG00000125965,H.sap-N.leu orthologues,ortholog_one2one,Hominoidea,1,1,100,100.00
ENSG00000125965,Hsap-Tgel orthologues,ortholog_one2one,Catarrhini,1,1,100,100.00
ENSG00000125965,H.sap-M.fas orthologues,ortholog_one2one,Catarrhini,1,1,75,100.00
ENSG00000125965,H.sap-C.pal orthologues,ortholog_one2one,Catarrhini,1,1,100,100.00
ENSG00000125965,H.sap-R.rox orthologues,ortholog_one2one,Catarrhini,1,1,75,100.00
ENSG00000125965,H.sap-M.leu orthologues,ortholog_one2one,Catarrhini,1,1,100,100.00
ENSG00000125965,H.sap-C.sab orthologues,ortholog_one2one,Catarrhini,1,1,75,100.00
ENSG00000125965,H.sap-M.nem orthologues,ortholog_one2one,Catarrhini,1,1,75,100.00
ENSG00000125965,H.sap-C.aty orthologues,ortholog_one2one,Catarrhini,1,1,75,100.00
ENSG00000125965,H.sap-R.bie orthologues,ortholog_one2one,Catarrhini,1,1,75,100.00
ENSG00000125965,H.sap-P.anu orthologues,ortholog_one2one,Catarrhini,1,1,100,100.00
ENSG00000125965,Hsap-Ptep orthologues,ortholog_one2one,Catarrhini,1,1,75,100.00
ENSG00000125965,H.sap-A.nan orthologues,ortholog_one2one,Simiiformes,1,1,75,100.00
ENSG00000125965,H.sap-C.jac orthologues,ortholog_one2one,Simiiformes,1,1,100,100.00
ENSG00000125965,H.sap-C.cap orthologues,ortholog_one2one,Simiiformes,1,1,100,100.00
ENSG00000125965,H.sap-S.bol orthologues,ortholog_one2one,Simiiformes,1,1,100,100.00
ENSG00000125965,H.sap-C.syr orthologues,ortholog_one2one,Haplorrhini,1,1,100,100.00
ENSG00000125965,H.sap-M.mur orthologues,ortholog_one2one,Primates,1,1,100,100.00
ENSG00000125965,H.sap-P.coq orthologues,ortholog_one2one,Primates,1,1,100,100.00
ENSG00000125965,O.gar-H.sap orthologues,ortholog_one2one,Primates,1,1,75,100.00
ENSG00000125965,Hsap-Psim orthologues,ortholog_one2one,Primates,1,1,100,100.00
ENSG00000125965,H.sap-M.mus orthologues,ortholog_one2one,Euarchontoglires,1,1,100,100.00
ENSG00000125965,H.sap-C.por orthologues,ortholog_one2one,Euarchontoglires,1,1,75,100.00
ENSG00000125965,H.sap-F.dam orthologues,ortholog_one2one,Euarchontoglires,1,1,100,100.00
ENSG00000125965,H.sap-O.deg orthologues,ortholog_one2one,Euarchontoglires,1,1,75,100.00
ENSG00000125965,O.cun-H.sap orthologues,ortholog_one2one,Euarchontoglires,1,1,100,100.00
ENSG00000125965,H.sap-N.gal orthologues,ortholog_one2one,Euarchontoglires,1,1,75,100.00
ENSG00000125965,Hsap-Mspi orthologues,ortholog_one2one,Euarchontoglires,1,1,75,100.00
ENSG00000125965,H.sap-H.fem orthologues,ortholog_one2one,Euarchontoglires,1,1,100,100.00
ENSG00000125965,R.nor-H.sap orthologues,ortholog_one2one,Euarchontoglires,1,1,100,100.00
ENSG00000125965,H.sap-M.aur orthologues,ortholog_one2one,Euarchontoglires,1,1,100,100.00
ENSG00000125965,H.sap-C.ape orthologues,ortholog_one2one,Euarchontoglires,1,1,75,100.00
ENSG00000125965,H.sap-C.cho orthologues,ortholog_one2one,Euarchontoglires,1,1,75,100.00
ENSG00000125965,Cgpi-Hsap orthologues,ortholog_one2one,Euarchontoglires,1,1,100,100.00
ENSG00000125965,H.sap-H.mal orthologues,ortholog_one2one,Euarchontoglires,1,1,100,96.64
ENSG00000125965,H.sap-I.tri orthologues,ortholog_one2one,Euarchontoglires,1,1,100,100.00
ENSG00000125965,H.sap-J.jac orthologues,ortholog_one2one,Euarchontoglires,1,1,75,100.00
ENSG00000125965,H.sap-M.och orthologues,ortholog_one2one,Euarchontoglires,1,1,100,100.00
ENSG00000125965,H.sap-D.ord orthologues,ortholog_one2one,Euarchontoglires,1,1,75,100.00
ENSG00000125965,H.sap-C.lan orthologues,ortholog_one2one,Euarchontoglires,1,1,100,100.00
ENSG00000125965,Hsap-Upar orthologues,ortholog_one2one,Euarchontoglires,1,1,75,100.00
ENSG00000125965,O.pri-H.sap orthologues,ortholog_one2one,Euarchontoglires,1,1,100,98.53
ENSG00000125965,H.sap-M.pah orthologues,ortholog_one2one,Euarchontoglires,1,1,100,100.00
ENSG00000125965,H.sap-M.spr orthologues,ortholog_one2one,Euarchontoglires,1,1,100,100.00
ENSG00000125965,H.sap-M.car orthologues,ortholog_one2one,Euarchontoglires,1,1,100,100.00
ENSG00000125965,Ccan-Hsap orthologues,ortholog_one2one,Euarchontoglires,1,1,75,100.00
ENSG00000125965,Hsap-Mmma orthologues,ortholog_one2one,Euarchontoglires,1,1,100,100.00
ENSG00000125965,Hsap-Sdau orthologues,ortholog_one2one,Euarchontoglires,1,1,75,100.00
ENSG00000125965,Hsap-Mung orthologues,ortholog_one2one,Euarchontoglires,1,1,75,100.00
ENSG00000125965,Hsap-Pmba orthologues,ortholog_one2one,Euarchontoglires,1,1,75,100.00
ENSG00000125965,H.sap-T.bel orthologues,ortholog_one2one,Euarchontoglires,1,1,100,87.58
ENSG00000125965,Ecab-Hsap orthologues,ortholog_one2one,Boreoeutheria,1,1,75,100.00
ENSG00000125965,H.sap-C.fam orthologues,ortholog_one2one,Boreoeutheria,1,1,100,100.00
ENSG00000125965,F.cat-H.sap orthologues,ortholog_one2one,Boreoeutheria,1,1,100,100.00
ENSG00000125965,O.ari-H.sap orthologues,ortholog_one2one,Boreoeutheria,1,1,100,100.00
ENSG00000125965,H.sap-P.par orthologues,ortholog_one2one,Boreoeutheria,1,1,100,100.00
ENSG00000125965,Hsap-Vvul orthologues,ortholog_one2one,Boreoeutheria,1,1,100,100.00
ENSG00000125965,H.sap-C.hir orthologues,ortholog_one2one,Boreoeutheria,1,1,75,100.00
ENSG00000125965,H.sap-S.scr orthologues,ortholog_one2one,Boreoeutheria,1,1,75,100.00
ENSG00000125965,M.fur-H.sap orthologues,ortholog_one2one,Boreoeutheria,1,1,100,100.00
ENSG00000125965,Eaas-Hsap orthologues,ortholog_one2one,Boreoeutheria,1,1,100,100.00
ENSG00000125965,Btau-Hsap orthologues,ortholog_one2one,Boreoeutheria,1,1,75,100.00
ENSG00000125965,A.mel-H.sap orthologues,ortholog_one2one,Boreoeutheria,1,1,100,100.00
ENSG00000125965,M.luc-H.sap orthologues,ortholog_one2one,Boreoeutheria,1,1,100,100.00
ENSG00000125965,Hsap-Uame orthologues,ortholog_one2one,Boreoeutheria,1,1,100,100.00
ENSG00000125965,Cldi-Hsap orthologues,ortholog_one2one,Boreoeutheria,1,1,100,100.00
ENSG00000125965,H.sap-T.tru orthologues,ortholog_one2one,Boreoeutheria,1,1,100,100.00
ENSG00000125965,H.sap-P.alt orthologues,ortholog_one2one,Boreoeutheria,1,1,75,100.00
ENSG00000125965,Hsap-Nvis orthologues,ortholog_one2one,Boreoeutheria,1,1,100,100.00
ENSG00000125965,Bmut-Hsap orthologues,ortholog_one2one,Boreoeutheria,1,1,100,100.00
ENSG00000125965,Bbbi-Hsap orthologues,ortholog_one2one,Boreoeutheria,1,1,75,100.00
ENSG00000125965,H.sap-D.nov orthologues,ortholog_one2one,Eutheria,1,1,0,100.00
ENSG00000125965,P.cap-H.sap orthologues,ortholog_one2one,Eutheria,1,1,0,100.00
ENSG00000125965,L.afr-H.sap orthologues,ortholog_one2one,Eutheria,1,1,75,100.00
ENSG00000125965,E.tel-H.sap orthologues,ortholog_one2one,Eutheria,1,1,0,100.00
ENSG00000125965,C.hof-H.sap orthologues,ortholog_one2one,Eutheria,1,1,0,78.25
ENSG00000125965,H.sap-N.eug orthologues,ortholog_one2one,Theria,1,1,0,100.00
ENSG00000125965,Hsap-Pcin orthologues,ortholog_one2one,Theria,1,1,100,100.00
ENSG00000125965,H.sap-S.har orthologues,ortholog_one2one,Theria,1,1,75,100.00
ENSG00000125965,H.sap-M.dom orthologues,ortholog_one2one,Theria,1,1,50,100.00
ENSG00000125965,Hsap-Scan orthologues,ortholog_one2one,Amniota,1,1,75,100.00
ENSG00000125965,Cpor-Hsap orthologues,ortholog_one2one,Amniota,1,1,100,100.00
ENSG00000125965,Ggal-Hsap orthologues,ortholog_one2one,Amniota,1,1,100,100.00
ENSG00000125965,Gaga-Hsap orthologues,ortholog_one2one,Amniota,1,1,25,100.00
ENSG00000125965,Hsap-Mvit orthologues,ortholog_one2one,Amniota,1,1,75,100.00
ENSG00000125965,Abra-Hsap orthologues,ortholog_one2one,Amniota,1,1,100,100.00
ENSG00000125965,Hsap-Jhye orthologues,ortholog_one2one,Amniota,1,1,75,100.00
ENSG00000125965,Dnov-Hsap orthologues,ortholog_one2one,Amniota,1,1,100,100.00
ENSG00000125965,Hsap-Lsdo orthologues,ortholog_one2one,Amniota,1,1,75,100.00
ENSG00000125965,Arow-Hsap orthologues,ortholog_one2one,Amniota,1,1,100,100.00
ENSG00000125965,Ccae-Hsap orthologues,ortholog_one2one,Amniota,1,1,75,100.00
ENSG00000125965,F.alb-H.sap orthologues,ortholog_one2one,Amniota,1,1,75,100.00
ENSG00000125965,Cpbe-Hsap orthologues,ortholog_one2one,Amniota,1,1,50,100.00
ENSG00000125965,Cjap-Hsap orthologues,ortholog_one2one,Amniota,1,1,75,100.00
ENSG00000125965,Hsap-Nmel orthologues,ortholog_one2one,Amniota,1,1,100,100.00
ENSG00000125965,H.sap-M.gal orthologues,ortholog_one2one,Amniota,1,1,50,100.00
ENSG00000125965,H.sap-A.car orthologues,ortholog_one2one,Amniota,1,1,100,100.00
ENSG00000125965,Hsap-Nper orthologues,ortholog_one2one,Amniota,1,1,75,100.00
ENSG00000125965,Ahaa-Hsap orthologues,ortholog_one2one,Amniota,1,1,100,100.00
ENSG00000125965,Cpug-Hsap orthologues,ortholog_one2one,Amniota,1,1,75,99.94
ENSG00000125965,Hsap-Lcor orthologues,ortholog_one2one,Amniota,1,1,75,100.00
ENSG00000125965,Hsap-Zalb orthologues,ortholog_one2one,Amniota,1,1,75,100.00
ENSG00000125965,Hsap-Spun orthologues,ortholog_one2one,Amniota,1,1,50,100.00
ENSG00000125965,Hsap-Pmaj orthologues,ortholog_one2one,Amniota,1,1,75,100.00
ENSG00000125965,Hsap-Pvit orthologues,ortholog_one2one,Amniota,1,1,100,100.00
ENSG00000125965,Cpyg-Hsap orthologues,ortholog_one2one,Amniota,1,1,75,100.00
ENSG00000125965,H.sap-P.sin orthologues,ortholog_one2one,Amniota,1,1,75,100.00
ENSG00000125965,Appl-Hsap orthologues,ortholog_one2one,Amniota,1,1,100,100.00
ENSG00000125965,Hsap-Nscu orthologues,ortholog_one2one,Amniota,1,1,100,100.00
ENSG00000125965,T.gut-H.sap orthologues,ortholog_one2one,Amniota,1,1,75,100.00
ENSG00000125965,Hsap-Smer orthologues,ortholog_one2one,Amniota,1,1,100,100.00
ENSG00000125965,Aowe-Hsap orthologues,ortholog_one2one,Amniota,1,1,100,100.00
ENSG00000125965,Cabi-Hsap orthologues,ortholog_one2one,Amniota,1,1,50,100.00
ENSG00000125965,Hsap-Mund orthologues,ortholog_one2one,Amniota,1,1,75,100.00
ENSG00000125965,H.sap-X.tro orthologues,ortholog_one2one,Tetrapoda,1,1,0,93.91
ENSG00000125965,H.sap-L.cha orthologues,ortholog_one2one,Sarcopterygii,1,1,50,93.80
ENSG00000125965,Hsap-Malb orthologues,ortholog_one2one,Euteleostomi,1,1,50,67.44
ENSG00000125965,Hsap-Pmex orthologues,ortholog_one2one,Euteleostomi,1,1,50,86.22
ENSG00000125965,Hsap-Nbri orthologues,ortholog_one2one,Euteleostomi,1,1,25,90.88
ENSG00000125965,Hsap-Pnye orthologues,ortholog_one2one,Euteleostomi,1,1,50,100.00
ENSG00000125965,Aper-Hsap orthologues,ortholog_one2one,Euteleostomi,1,1,50,69.64
ENSG00000125965,Csem-Hsap orthologues,ortholog_one2one,Euteleostomi,1,1,25,62.36
ENSG00000125965,H.sap-D.rer orthologues,ortholog_one2one,Euteleostomi,1,1,50,92.85
ENSG00000125965,Hsap-Kmar orthologues,ortholog_one2one,Euteleostomi,1,1,0,66.40
ENSG00000125965,Hsap-Lber orthologues,ortholog_one2one,Euteleostomi,1,1,50,69.04
ENSG00000125965,Hsap-Pret orthologues,ortholog_one2one,Euteleostomi,1,1,50,86.84
ENSG00000125965,Eluc-Hsap orthologues,ortholog_one2one,Euteleostomi,1,1,50,100.00
ENSG00000125965,Hsap-Sdum orthologues,ortholog_one2one,Euteleostomi,1,1,50,61.41
ENSG00000125965,Amex-Hsap orthologues,ortholog_one2one,Euteleostomi,1,1,0,75.89
ENSG00000125965,Hsap-Pnat orthologues,ortholog_one2one,Euteleostomi,1,1,25,77.67
ENSG00000125965,Hsap-Mmol orthologues,ortholog_one2one,Euteleostomi,1,1,50,68.91
ENSG00000125965,Apol-Hsap orthologues,ortholog_one2one,Euteleostomi,1,1,0,56.38
ENSG00000125965,Ates-Hsap orthologues,ortholog_one2one,Euteleostomi,1,1,50,66.42
ENSG00000125965,Hsap-Xcou orthologues,ortholog_one2one,Euteleostomi,1,1,50,68.89
ENSG00000125965,Fhet-Hsap orthologues,ortholog_one2one,Euteleostomi,1,1,25,97.18
ENSG00000125965,Hbur-Hsap orthologues,ortholog_one2one,Euteleostomi,1,1,50,80.29
ENSG00000125965,Hsap-Mzeb orthologues,ortholog_one2one,Euteleostomi,1,1,50,75.21
ENSG00000125965,Cvar-Hsap orthologues,ortholog_one2one,Euteleostomi,1,1,25,78.56
ENSG00000125965,Hsap-Ipun orthologues,ortholog_one2one,Euteleostomi,1,1,50,71.05
ENSG00000125965,Hsap-Olhn orthologues,ortholog_one2one,Euteleostomi,1,1,50,61.80
ENSG00000125965,Gaff-Hsap orthologues,ortholog_one2one,Euteleostomi,1,1,25,67.28
ENSG00000125965,Hsap-Plat orthologues,ortholog_one2one,Euteleostomi,1,1,50,87.09
ENSG00000125965,Aoce-Hsap orthologues,ortholog_one2one,Euteleostomi,1,1,25,69.58
ENSG00000125965,Hsap-Olhs orthologues,ortholog_one2one,Euteleostomi,1,1,50,66.19
ENSG00000125965,Acal-Hsap orthologues,ortholog_one2one,Euteleostomi,1,1,50,75.44
ENSG00000125965,Hsap-Smax orthologues,ortholog_one2one,Euteleostomi,1,1,50,80.61
ENSG00000125965,Hsap-Pmag orthologues,ortholog_one2one,Euteleostomi,1,1,25,94.51
ENSG00000125965,Acit-Hsap orthologues,ortholog_one2one,Euteleostomi,1,1,50,77.56
ENSG00000125965,Hsap-Olat orthologues,ortholog_one2one,Euteleostomi,1,1,50,61.26
ENSG00000125965,Hsap-Xmac orthologues,ortholog_one2one,Euteleostomi,1,1,50,97.87
ENSG00000125965,Hsap-Omel orthologues,ortholog_one2one,Euteleostomi,1,1,50,67.50
ENSG00000125965,Hsap-Pkin orthologues,ortholog_one2one,Euteleostomi,1,1,50,86.14
ENSG00000125965,H.sap-L.ocu orthologues,ortholog_one2one,Euteleostomi,1,1,50,100.00
ENSG00000125965,O.nil-H.sap orthologues,ortholog_one2one,Euteleostomi,1,1,50,100.00
ENSG00000125965,Hsap-Sfor orthologues,ortholog_one2one,Euteleostomi,1,1,50,89.06
ENSG00000125965,Hsap-Marm orthologues,ortholog_one2one,Euteleostomi,1,1,50,70.19
