Family_id,Total_members,Ancient,Euteleostomi,Amniotes,Placentals,Recent,Ohnologs,SSDs,Dominant,Recessive,Both,Unknown,None,Family_Root
3572,2,1,0,0,0,0,0,1,0,0,0.5,0.5,0,Vertebrata
3575,6,0.333333333333333,0.5,0.166666666666667,0,0,1,0,0,0,0,1,0,Chordata
3579,2,1,0,0,0,0,1,0,0,0,0,1,0,LECA
358,9,0.444444444444444,0.111111111111111,0.333333333333333,0,0.111111111111111,0.333333333333333,0.666666666666667,0.111111111111111,0.111111111111111,0,0.666666666666667,0.111111111111111,Bilateria
3580,16,0.625,0.1875,0.125,0.0625,0,0.875,0.125,0.25,0.125,0.125,0.5,0,LECA
3582,4,0.75,0,0.25,0,0,0,1,0,0.25,0,0.75,0,Vertebrata
3585,5,0.8,0.2,0,0,0,0.8,0.2,0,0,0,1,0,LECA
3586,2,1,0,0,0,0,1,0,0,0,0,0,1,Opisthokonta
3588,7,0.714285714285714,0.285714285714286,0,0,0,0.285714285714286,0.714285714285714,0,0.428571428571429,0,0.571428571428571,0,Bilateria
359,4,0,0.5,0.5,0,0,0,1,0,0,0,0.75,0.25,Gnathostomata
3591,4,0.5,0.25,0.25,0,0,1,0,0,0,0.25,0.75,0,Bilateria
3597,6,0.833333333333333,0.166666666666667,0,0,0,0.5,0.5,0,0.166666666666667,0,0.5,0.333333333333333,Opisthokonta
36,2,1,0,0,0,0,0,1,0,0,0,1,0,Bilateria
360,3,0.666666666666667,0.333333333333333,0,0,0,0.666666666666667,0.333333333333333,0,0.666666666666667,0,0.333333333333333,0,Opisthokonta
3606,3,0,0,0.333333333333333,0.666666666666667,0,0,1,0,0.333333333333333,0,0.666666666666667,0,Gnathostomata
3609,3,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0.666666666666667,0.333333333333333,0,0,0,0.666666666666667,0.333333333333333,LECA
3611,3,0,0.666666666666667,0.333333333333333,0,0,0,1,0.333333333333333,0.333333333333333,0,0.333333333333333,0,Opisthokonta
3615,2,0,1,0,0,0,0,1,0,0,0.5,0,0.5,Bilateria
3616,4,0.5,0.5,0,0,0,1,0,1,0,0,0,0,Bilateria
3618,3,1,0,0,0,0,1,0,0.333333333333333,0,0,0.666666666666667,0,Vertebrata
362,3,0.666666666666667,0,0.333333333333333,0,0,0,1,0,0,0,0.666666666666667,0.333333333333333,LECA
3627,4,0.5,0.5,0,0,0,0,1,0,0.25,0,0.75,0,LECA
363,3,0,1,0,0,0,1,0,0,0,0,0.333333333333333,0.666666666666667,Euteleostomi
3630,4,0.25,0.75,0,0,0,1,0,0,0,0.25,0.75,0,Bilateria
3634,3,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,1,0,0,0,1,0,Opisthokonta
3638,4,0.25,0,0.25,0.5,0,0.75,0.25,0,0,0,0.75,0.25,Opisthokonta
364,3,1,0,0,0,0,0.666666666666667,0.333333333333333,0,0.333333333333333,0,0.666666666666667,0,Bilateria
3640,3,0,0.333333333333333,0.333333333333333,0.333333333333333,0,1,0,0,0.333333333333333,0,0.666666666666667,0,Bilateria
3642,2,0.5,0,0.5,0,0,0,1,0,0,0,0.5,0.5,Vertebrata
3645,3,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0.666666666666667,0.333333333333333,0,0,0,0.666666666666667,0.333333333333333,Bilateria
3648,4,0.5,0.5,0,0,0,0.5,0.5,0,0.25,0,0.75,0,LECA
3654,2,0.5,0,0,0.5,0,0,1,0,0,0,0.5,0.5,LECA
3655,2,1,0,0,0,0,0,1,0,0.5,0,0,0.5,LECA
3656,4,0,0,0.25,0.5,0.25,0.5,0.5,0,0.25,0,0.5,0.25,Chordata
3657,2,0.5,0,0.5,0,0,0,1,0,0,0,1,0,Vertebrata
366,4,0.25,0.25,0.5,0,0,1,0,0,0,0,0.75,0.25,Chordata
3662,8,0.75,0.25,0,0,0,0,1,0,0.125,0,0.25,0.625,LECA
3663,7,0.428571428571429,0.285714285714286,0.142857142857143,0,0.142857142857143,0.857142857142857,0.142857142857143,0,0.142857142857143,0,0.857142857142857,0,Opisthokonta
3664,2,1,0,0,0,0,0,1,0,0.5,0,0,0.5,Vertebrata
367,2,1,0,0,0,0,0,1,0,0.5,0,0.5,0,Gnathostomata
3672,3,0.666666666666667,0.333333333333333,0,0,0,0.666666666666667,0.333333333333333,0,0,0,0.333333333333333,0.666666666666667,LECA
3674,2,0.5,0.5,0,0,0,1,0,0,0,0,1,0,Bilateria
3677,2,1,0,0,0,0,1,0,0,0,0,1,0,LECA
3679,3,0.666666666666667,0.333333333333333,0,0,0,1,0,0,0.666666666666667,0,0,0.333333333333333,LECA
368,4,1,0,0,0,0,0.5,0.5,0,0,0,1,0,Opisthokonta
3687,3,0.666666666666667,0,0.333333333333333,0,0,0.666666666666667,0.333333333333333,0,0,0,1,0,LECA
369,10,0.1,0.3,0.2,0,0.4,0.3,0.7,0.1,0,0,0.3,0.6,Opisthokonta
3695,2,0,0,0,0.5,0.5,0,1,0,0.5,0,0.5,0,Simiiformes
37,9,0.888888888888889,0,0,0.111111111111111,0,1,0,0,0,0,1,0,LECA
370,2,0,0.5,0,0,0.5,1,0,0,0,0,0.5,0.5,Bilateria
3700,6,0,0.166666666666667,0.5,0.333333333333333,0,0,1,0,0,0,1,0,Vertebrata
3702,2,1,0,0,0,0,0,1,0,0.5,0,0.5,0,Bilateria
3703,2,0.5,0,0.5,0,0,1,0,0,0.5,0,0.5,0,LECA
3706,2,1,0,0,0,0,1,0,0,0,0.5,0,0.5,Vertebrata
3708,2,0.5,0,0.5,0,0,0,1,0,0,0,1,0,Bilateria
3709,2,0.5,0,0.5,0,0,1,0,0,0.5,0,0.5,0,Vertebrata
371,27,0.518518518518518,0.148148148148148,0.259259259259259,0.0740740740740741,0,0,1,0.037037037037037,0.222222222222222,0.0740740740740741,0.518518518518518,0.148148148148148,LECA
3714,25,0.08,0,0,0.04,0.88,0,1,0,0,0,0.04,0.96,Vertebrata
3718,3,0.666666666666667,0,0,0.333333333333333,0,0,1,0.333333333333333,0.333333333333333,0,0.333333333333333,0,Bilateria
3720,4,0.75,0.25,0,0,0,0.5,0.5,0.25,0.25,0,0.5,0,Opisthokonta
3721,2,1,0,0,0,0,1,0,0,0,0,1,0,Gnathostomata
3733,2,0.5,0,0.5,0,0,1,0,0.5,0,0,0.5,0,Vertebrata
3735,2,0.5,0.5,0,0,0,1,0,0,0,0,0.5,0.5,Vertebrata
3736,4,0,0,1,0,0,0,1,0,0,0,0.5,0.5,LECA
3737,2,1,0,0,0,0,0,1,0,0.5,0,0.5,0,Opisthokonta
3739,3,0.666666666666667,0.333333333333333,0,0,0,0.666666666666667,0.333333333333333,0,0.333333333333333,0,0.666666666666667,0,Bilateria
374,7,1,0,0,0,0,1,0,0,0,0,1,0,Opisthokonta
3740,3,1,0,0,0,0,0,1,0,0,0,0.666666666666667,0.333333333333333,Bilateria
3744,3,0.333333333333333,0.666666666666667,0,0,0,1,0,0,0,0,0.666666666666667,0.333333333333333,Vertebrata
3746,5,0.6,0,0.4,0,0,0,1,0,0.2,0.4,0.4,0,Opisthokonta
3748,3,0,0.333333333333333,0.666666666666667,0,0,1,0,0.333333333333333,0,0,0.666666666666667,0,Chordata
3751,3,0,1,0,0,0,0,1,0,0,0,0.666666666666667,0.333333333333333,LECA
3752,2,1,0,0,0,0,0,1,0,0.5,0,0.5,0,LECA
3763,5,0,1,0,0,0,0,1,0,0.4,0,0.6,0,Tetrapoda
3764,2,1,0,0,0,0,0,1,0.5,0,0,0.5,0,Gnathostomata
3765,2,1,0,0,0,0,0,1,0,0,0,0.5,0.5,LECA
3767,3,1,0,0,0,0,0.666666666666667,0.333333333333333,0,0,0,0.666666666666667,0.333333333333333,Opisthokonta
377,22,0.0454545454545455,0.227272727272727,0.363636363636364,0.0909090909090909,0.272727272727273,0,1,0.0909090909090909,0.272727272727273,0.0454545454545455,0.545454545454545,0.0454545454545455,Chordata
3774,3,0.666666666666667,0.333333333333333,0,0,0,0,1,0,0.333333333333333,0,0.666666666666667,0,Opisthokonta
3775,11,0.272727272727273,0.181818181818182,0,0.181818181818182,0.363636363636364,0.272727272727273,0.727272727272727,0.181818181818182,0,0,0.818181818181818,0,Bilateria
3778,2,1,0,0,0,0,0,1,0,0,0,1,0,Homo sapiens
378,2,1,0,0,0,0,0,1,0,0.5,0,0,0.5,LECA
3782,2,0.5,0.5,0,0,0,1,0,0,0.5,0,0,0.5,Opisthokonta
3787,2,1,0,0,0,0,1,0,0,0,0,1,0,LECA
379,2,0,0.5,0.5,0,0,0,1,0,0,0,0.5,0.5,Gnathostomata
3792,4,0.25,0.75,0,0,0,0,1,0.25,0,0,0.75,0,Vertebrata
3794,2,1,0,0,0,0,0,1,0,0,0,1,0,LECA
3799,5,0.8,0.2,0,0,0,0.4,0.6,0,0.2,0,0.8,0,Opisthokonta
38,9,0.444444444444444,0.111111111111111,0.444444444444444,0,0,0.444444444444444,0.555555555555556,0,0.333333333333333,0,0.666666666666667,0,LECA
380,32,0.4375,0.375,0.09375,0.0625,0.03125,0.75,0.25,0.34375,0.0625,0.03125,0.5,0.0625,Bilateria
3803,3,0.666666666666667,0,0.333333333333333,0,0,0,1,0,0,0,1,0,LECA
3807,4,0.5,0,0,0.5,0,0,1,0,0,0,0.5,0.5,LECA
3809,3,0,0.333333333333333,0.333333333333333,0,0.333333333333333,1,0,0,0,0,0.666666666666667,0.333333333333333,LECA
381,5,0.8,0.2,0,0,0,0.4,0.6,0,0,0,0.8,0.2,Bilateria
3818,9,0.222222222222222,0.444444444444444,0.333333333333333,0,0,0.333333333333333,0.666666666666667,0.222222222222222,0.111111111111111,0.111111111111111,0.444444444444444,0.111111111111111,Chordata
382,10,0,0,0.1,0.9,0,0,1,0,0,0,0.9,0.1,Gnathostomata
3822,3,0.333333333333333,0.666666666666667,0,0,0,0.666666666666667,0.333333333333333,0,0,0,1,0,Bilateria
383,17,0,0,0.294117647058824,0.352941176470588,0.352941176470588,0,1,0.117647058823529,0,0,0.705882352941177,0.176470588235294,Gnathostomata
3831,2,1,0,0,0,0,1,0,0,0,0,1,0,Vertebrata
3834,3,1,0,0,0,0,0,1,0,0.333333333333333,0,0.666666666666667,0,Opisthokonta
384,3,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0.666666666666667,0.333333333333333,0,0.333333333333333,0,0.666666666666667,0,LECA
3840,3,0.666666666666667,0,0.333333333333333,0,0,1,0,0,0,0,1,0,LECA
3845,5,0.2,0.2,0.6,0,0,0,1,0.2,0.4,0,0.4,0,LECA
3847,2,0,0,1,0,0,0,1,0,0,0,0.5,0.5,LECA
385,11,0.272727272727273,0.0909090909090909,0.363636363636364,0.0909090909090909,0.181818181818182,0.909090909090909,0.0909090909090909,0.0909090909090909,0,0,0.818181818181818,0.0909090909090909,Opisthokonta
386,55,0.236363636363636,0.345454545454545,0.272727272727273,0.127272727272727,0.0181818181818182,0.781818181818182,0.218181818181818,0.236363636363636,0.0727272727272727,0.181818181818182,0.490909090909091,0.0181818181818182,Bilateria
3860,6,0.5,0.333333333333333,0,0.166666666666667,0,0,1,0,0.166666666666667,0,0.833333333333333,0,Bilateria
3864,2,0,0.5,0,0.5,0,0,1,0,0,0,0.5,0.5,Gnathostomata
3871,4,0.5,0,0.5,0,0,1,0,0,0,0,1,0,LECA
3872,4,0,0.25,0.75,0,0,0,1,0,0,0,0.75,0.25,Euteleostomi
388,7,0.714285714285714,0.142857142857143,0.142857142857143,0,0,0.571428571428571,0.428571428571429,0,0.285714285714286,0,0.714285714285714,0,Bilateria
3880,2,1,0,0,0,0,0,1,0,0,0,1,0,Vertebrata
3881,3,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0.666666666666667,0.333333333333333,0.333333333333333,0,0,0.666666666666667,0,Bilateria
3882,2,0.5,0,0.5,0,0,0,1,0,0,0,0.5,0.5,Chordata
389,5,0.2,0.4,0.4,0,0,0.8,0.2,0,0,0,0.6,0.4,Bilateria
3892,23,0,0,0,0.0434782608695652,0.782608695652174,0,1,0,0,0,0.434782608695652,0.565217391304348,Vertebrata
3894,3,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0,1,0,0.333333333333333,0,0.666666666666667,0,Opisthokonta
3897,3,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,1,0,0,0,1,0,Gnathostomata
3899,2,1,0,0,0,0,1,0,0.5,0.5,0,0,0,LECA
39,2,0,0.5,0.5,0,0,0,1,0,0,0,1,0,Euteleostomi
390,14,0.714285714285714,0.0714285714285714,0.142857142857143,0,0.0714285714285714,0.714285714285714,0.285714285714286,0.142857142857143,0.0714285714285714,0,0.5,0.285714285714286,LECA
3902,5,0.6,0.2,0.2,0,0,0.4,0.6,0,0.4,0,0.4,0.2,Opisthokonta
3906,4,0,0,0.75,0,0.25,0,1,0,0,0,1,0,Hominidae
3907,3,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0,1,0,0,0,0.666666666666667,0.333333333333333,LECA
3908,2,0,0,1,0,0,0,1,0,0,0,1,0,Chordata
3917,2,0.5,0.5,0,0,0,0,1,0.5,0,0,0.5,0,Vertebrata
392,18,0.222222222222222,0.222222222222222,0.277777777777778,0.111111111111111,0.166666666666667,0.444444444444444,0.555555555555556,0.111111111111111,0.0555555555555556,0.0555555555555556,0.666666666666667,0.111111111111111,Bilateria
3926,2,0.5,0.5,0,0,0,1,0,0,0,0,1,0,LECA
393,3,0.666666666666667,0.333333333333333,0,0,0,0.666666666666667,0.333333333333333,0,0,0,0.666666666666667,0.333333333333333,LECA
3930,19,0.105263157894737,0,0.0526315789473684,0.315789473684211,0.263157894736842,0.210526315789474,0.789473684210526,0.0526315789473684,0.0526315789473684,0,0.421052631578947,0.473684210526316,LECA
3937,2,1,0,0,0,0,0,1,0,0,0,0.5,0.5,Opisthokonta
3940,3,1,0,0,0,0,1,0,0,0,0,1,0,Vertebrata
3942,3,0.333333333333333,0,0,0.333333333333333,0.333333333333333,1,0,0,0,0,1,0,LECA
3943,4,1,0,0,0,0,0,1,0,0.75,0,0,0.25,LECA
3945,5,0.8,0.2,0,0,0,0,1,0,0.2,0,0.4,0.4,Opisthokonta
3947,3,0.666666666666667,0,0.333333333333333,0,0,1,0,0,0,0,1,0,Vertebrata
395,3,0.666666666666667,0,0.333333333333333,0,0,0.666666666666667,0.333333333333333,0.333333333333333,0,0,0,0.666666666666667,LECA
3952,2,1,0,0,0,0,0,1,0,0,0,0,1,Opisthokonta
3954,4,0,0.25,0.25,0,0.5,0,1,0,0,0,0.75,0.25,Euteleostomi
3955,2,0,0.5,0.5,0,0,0,1,0,0,0,0,1,LECA
3957,2,1,0,0,0,0,0,1,0,0,0,1,0,Vertebrata
3958,6,0.5,0.5,0,0,0,1,0,0.5,0,0,0.5,0,Bilateria
3959,5,0,0,0.8,0,0.2,0,1,0,0.2,0,0.8,0,Gnathostomata
396,7,0.428571428571429,0.142857142857143,0,0.285714285714286,0.142857142857143,0.571428571428571,0.428571428571429,0,0.142857142857143,0,0.857142857142857,0,Bilateria
3963,5,0.8,0,0.2,0,0,0.4,0.6,0,0.4,0,0.2,0.4,Bilateria
3968,2,0.5,0,0.5,0,0,0,1,0,0.5,0,0.5,0,Gnathostomata
397,3,0,0.666666666666667,0.333333333333333,0,0,0,1,0,0,0,0.666666666666667,0.333333333333333,Gnathostomata
3977,2,1,0,0,0,0,1,0,0,0,0,1,0,LECA
398,4,0.5,0,0.25,0.25,0,0.75,0.25,0.25,0.25,0.25,0.25,0,Bilateria
3981,3,1,0,0,0,0,1,0,0,0,0,0.333333333333333,0.666666666666667,Chordata
3982,4,1,0,0,0,0,0.5,0.5,0,0,0,0.75,0.25,LECA
3983,2,0.5,0,0.5,0,0,0,1,0,0,0,0,1,Vertebrata
3987,2,0,0.5,0.5,0,0,0,1,0,1,0,0,0,Amniota
399,3,1,0,0,0,0,0,1,0,0,0,1,0,LECA
3990,2,0,0,1,0,0,0,1,0,0,0,0.5,0.5,Gnathostomata
3992,6,0.333333333333333,0.166666666666667,0.5,0,0,0,1,0.166666666666667,0,0,0.833333333333333,0,LECA
3994,5,0,0,1,0,0,0,1,0,0,0,0.8,0.2,Theria
4,3,0.666666666666667,0.333333333333333,0,0,0,0,1,0,0.333333333333333,0,0.666666666666667,0,Opisthokonta
40,20,0.7,0.2,0.05,0.05,0,0.25,0.75,0,0.1,0,0.7,0.2,LECA
400,2,0.5,0,0.5,0,0,0,1,0,0,0,1,0,LECA
4000,4,0,0.75,0,0.25,0,0,1,0,0.25,0.25,0.5,0,Bilateria
4002,3,1,0,0,0,0,0,1,0,0.666666666666667,0,0.333333333333333,0,Bilateria
4005,3,0,0.333333333333333,0.666666666666667,0,0,0,1,0,1,0,0,0,Chordata
4007,2,0.5,0,0.5,0,0,1,0,0,0,0,0,1,LECA
4008,3,1,0,0,0,0,0.666666666666667,0.333333333333333,0,0,0,0.666666666666667,0.333333333333333,Bilateria
401,20,0.4,0.2,0.1,0.1,0.2,0.4,0.6,0.1,0.1,0,0.7,0.1,LECA
4013,2,0,0.5,0.5,0,0,1,0,0.5,0,0,0.5,0,Chordata
4019,4,0.25,0.25,0.25,0.25,0,0.5,0.5,0,0.25,0,0.75,0,Opisthokonta
402,8,0.625,0.25,0.125,0,0,0,1,0,0,0,1,0,Bilateria
4020,2,0.5,0.5,0,0,0,0,1,1,0,0,0,0,LECA
4022,2,1,0,0,0,0,0,1,0,0,0,1,0,Bilateria
4027,17,0,0.176470588235294,0.764705882352941,0,0.0588235294117647,0,1,0,0,0,1,0,Amniota
4032,3,0.666666666666667,0.333333333333333,0,0,0,0.666666666666667,0.333333333333333,0,0,0,0.333333333333333,0.666666666666667,LECA
404,12,0.166666666666667,0.25,0.0833333333333333,0.333333333333333,0.166666666666667,0.333333333333333,0.666666666666667,0.0833333333333333,0,0,0.5,0.416666666666667,Bilateria
4043,2,0.5,0,0,0.5,0,1,0,0,0,0,1,0,Opisthokonta
4044,16,0.1875,0.75,0.0625,0,0,0,1,0,0,0,0.9375,0.0625,Vertebrata
405,3,0,0.333333333333333,0.666666666666667,0,0,1,0,0,0,0,0.666666666666667,0.333333333333333,LECA
4050,2,0,0.5,0,0,0.5,0,1,0,0,0,0.5,0.5,Bilateria
4051,4,1,0,0,0,0,1,0,0,0.25,0,0.75,0,Vertebrata
4054,2,0,0,0.5,0.5,0,1,0,0,0,0,1,0,Bilateria
4056,2,1,0,0,0,0,1,0,0,0,0,1,0,Gnathostomata
4057,2,0.5,0.5,0,0,0,1,0,0,0,0,1,0,Opisthokonta
4059,2,1,0,0,0,0,1,0,0,0,0,1,0,LECA
4062,3,0,0,0,0.333333333333333,0.666666666666667,0,1,0,0,0.333333333333333,0.333333333333333,0.333333333333333,Gnathostomata
4063,2,0.5,0.5,0,0,0,1,0,0,0.5,0,0.5,0,Opisthokonta
407,3,1,0,0,0,0,0,1,0,0.666666666666667,0,0,0.333333333333333,Opisthokonta
4070,2,0.5,0.5,0,0,0,1,0,0.5,0,0,0.5,0,Vertebrata
4071,3,0,1,0,0,0,0,1,0,0,0,1,0,Gnathostomata
4072,2,1,0,0,0,0,0,1,0,0.5,0,0.5,0,Chordata
4073,2,1,0,0,0,0,0,1,0,0,0,1,0,Gnathostomata
4076,5,0.4,0,0.6,0,0,0.6,0.4,0.2,0,0.2,0.6,0,LECA
4077,2,0.5,0.5,0,0,0,1,0,0,0,0,0.5,0.5,LECA
4081,2,0,0,0.5,0.5,0,0,1,0,0,0,1,0,Chordata
4084,2,0.5,0.5,0,0,0,0,1,0,0,0,1,0,Vertebrata
409,4,0.25,0,0.75,0,0,1,0,0,0,0,1,0,Bilateria
4097,2,0,0.5,0.5,0,0,0,1,0,0,0.5,0.5,0,Euteleostomi
41,9,0.777777777777778,0,0,0.222222222222222,0,0.222222222222222,0.777777777777778,0.222222222222222,0.111111111111111,0,0.555555555555556,0.111111111111111,LECA
410,2,0.5,0,0,0,0.5,1,0,0,0.5,0,0.5,0,Opisthokonta
411,15,0.8,0.0666666666666667,0.133333333333333,0,0,0.133333333333333,0.866666666666667,0,0.333333333333333,0,0.266666666666667,0.4,LECA
4110,4,1,0,0,0,0,0,1,0,0,0,1,0,LECA
4113,8,0.25,0.125,0.375,0.25,0,0,1,0,0.125,0,0.75,0.125,Vertebrata
4119,3,1,0,0,0,0,1,0,0.333333333333333,0,0,0.666666666666667,0,Gnathostomata
412,3,0.333333333333333,0,0,0,0.666666666666667,0,1,0,0.333333333333333,0,0,0.666666666666667,LECA
4121,24,0,0,0.375,0.375,0.25,0,1,0,0,0,0.875,0.125,Euteleostomi
4122,2,1,0,0,0,0,0,1,0,0,0,0,1,Chordata
4129,2,0,0,0.5,0.5,0,0,1,0,0,0,1,0,Gnathostomata
413,4,1,0,0,0,0,0,1,0,0,0,0.5,0.5,LECA
414,8,1,0,0,0,0,1,0,0,0.125,0,0.75,0.125,LECA
4142,2,0,1,0,0,0,0,1,0,1,0,0,0,LECA
4143,2,0,0,0,1,0,0,1,0,0,0,1,0,Eutheria
4149,21,0.476190476190476,0.333333333333333,0.0952380952380952,0.0952380952380952,0,0,1,0.238095238095238,0,0.238095238095238,0.476190476190476,0.0476190476190476,Chordata
415,31,0.483870967741935,0.32258064516129,0.161290322580645,0.032258064516129,0,0.354838709677419,0.645161290322581,0.0645161290322581,0,0,0.516129032258065,0.419354838709677,LECA
416,10,0.8,0,0,0.1,0.1,0.2,0.8,0,0.2,0,0.7,0.1,LECA
4163,2,1,0,0,0,0,1,0,0,0,0,0,1,Vertebrata
4169,27,0.37037037037037,0.37037037037037,0.111111111111111,0.148148148148148,0,0.37037037037037,0.62962962962963,0.037037037037037,0.0740740740740741,0,0.666666666666667,0.222222222222222,LECA
4173,2,1,0,0,0,0,0,1,0,0,0,0,1,Gnathostomata
418,4,0.75,0.25,0,0,0,1,0,0,0.75,0,0.25,0,LECA
4183,3,1,0,0,0,0,1,0,0,0,0,1,0,Vertebrata
419,6,0.833333333333333,0,0.166666666666667,0,0,1,0,0,0,0,1,0,Bilateria
4196,2,0.5,0.5,0,0,0,0,1,0.5,0.5,0,0,0,Opisthokonta
4200,2,0.5,0,0,0.5,0,0,1,0,0,0,0.5,0.5,LECA
4207,2,0,1,0,0,0,1,0,0,0,0,0.5,0.5,LECA
4211,3,0,0.666666666666667,0.333333333333333,0,0,0,1,0,0.333333333333333,0,0.333333333333333,0.333333333333333,LECA
4221,4,0,0.25,0.75,0,0,0,1,0,0,0,1,0,Gnathostomata
4223,2,1,0,0,0,0,1,0,0,0.5,0,0,0.5,Vertebrata
4227,2,1,0,0,0,0,1,0,0,0.5,0,0,0.5,Gnathostomata
4229,2,1,0,0,0,0,0,1,0,0,0,0,1,LECA
423,16,0.6875,0.1875,0.125,0,0,0.5625,0.4375,0.0625,0.0625,0,0.5625,0.3125,Opisthokonta
4231,3,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,1,0,0,0,1,0,Vertebrata
4236,2,0.5,0,0.5,0,0,1,0,0,0,0,1,0,Bilateria
4237,2,1,0,0,0,0,0,1,0,0.5,0,0,0.5,LECA
4244,2,0,0.5,0.5,0,0,0,1,0,0,0,1,0,Gnathostomata
4246,5,0.4,0,0,0.6,0,0,1,0,0,0,0.4,0.6,Bilateria
4248,16,0.4375,0.5,0.0625,0,0,0.5,0.5,0.125,0.125,0,0.6875,0.0625,Bilateria
425,7,0.285714285714286,0.428571428571429,0.142857142857143,0.142857142857143,0,0.428571428571429,0.571428571428571,0,0,0,0.714285714285714,0.285714285714286,LECA
4250,7,0.285714285714286,0.285714285714286,0.142857142857143,0.285714285714286,0,1,0,0,0.285714285714286,0,0.571428571428571,0.142857142857143,Bilateria
4252,3,1,0,0,0,0,0.666666666666667,0.333333333333333,0,0.333333333333333,0,0.666666666666667,0,LECA
4256,3,0.666666666666667,0,0,0.333333333333333,0,0,1,0,0,0,1,0,LECA
426,10,0.5,0.4,0.1,0,0,0.6,0.4,0.1,0.1,0,0.6,0.2,Bilateria
4263,3,0.666666666666667,0.333333333333333,0,0,0,0,1,0,0,0,0.666666666666667,0.333333333333333,Bilateria
4264,3,0.666666666666667,0.333333333333333,0,0,0,0.666666666666667,0.333333333333333,0,0,0,1,0,LECA
427,5,0.6,0,0,0.4,0,0,1,0.6,0.2,0,0.2,0,Bilateria
4274,3,1,0,0,0,0,1,0,0,0.333333333333333,0,0.333333333333333,0.333333333333333,Chordata
4277,3,0.666666666666667,0,0.333333333333333,0,0,0,1,0,0,0.333333333333333,0.333333333333333,0.333333333333333,LECA
4280,2,0,1,0,0,0,0,1,0.5,0,0.5,0,0,Gnathostomata
4287,2,0.5,0,0.5,0,0,0,1,0,0,0,1,0,Vertebrata
4288,3,1,0,0,0,0,1,0,0,0,0,1,0,LECA
429,6,0.333333333333333,0.166666666666667,0.333333333333333,0,0,0.5,0.5,0.333333333333333,0,0,0.5,0.166666666666667,Opisthokonta
43,23,0.478260869565217,0.130434782608696,0.217391304347826,0.0434782608695652,0.130434782608696,0.869565217391304,0.130434782608696,0.130434782608696,0.0434782608695652,0.0434782608695652,0.652173913043478,0.130434782608696,LECA
430,8,0.5,0,0.25,0,0.25,0.5,0.5,0.125,0.375,0,0.5,0,LECA
431,2,1,0,0,0,0,1,0,0,0.5,0,0.5,0,LECA
4317,2,1,0,0,0,0,1,0,0,0.5,0.5,0,0,LECA
432,2,0.5,0.5,0,0,0,0,1,0,0,0,1,0,Gnathostomata
4328,2,1,0,0,0,0,0,1,0,0,0,1,0,Vertebrata
433,4,0.25,0.5,0.25,0,0,0,1,0.25,0,0,0.75,0,Bilateria
4338,3,0.666666666666667,0,0.333333333333333,0,0,0,1,0,0,0,0.666666666666667,0.333333333333333,LECA
434,8,0.875,0,0,0.125,0,0.25,0.75,0.125,0.125,0,0.625,0.125,Opisthokonta
4345,2,0,0.5,0.5,0,0,1,0,0,0,0,0.5,0.5,Gnathostomata
4347,2,0.5,0.5,0,0,0,0,1,0,0,0,0.5,0.5,LECA
435,12,0.5,0.25,0.0833333333333333,0.166666666666667,0,0.833333333333333,0.166666666666667,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.583333333333333,0.166666666666667,Bilateria
4351,2,1,0,0,0,0,0,1,0,0,0,0.5,0.5,Opisthokonta
4352,10,0,0,0.2,0.6,0.2,0,1,0,0,0,0.4,0.6,Bilateria
4353,2,0,0,0,1,0,0,1,0,0,0,0,1,Hominoidea
4354,2,1,0,0,0,0,1,0,0,0,0,0.5,0.5,LECA
4357,4,0.75,0.25,0,0,0,1,0,0,0,0.25,0.5,0.25,Opisthokonta
4364,2,0,0,0,0,1,0,1,0,0,0,1,0,Simiiformes
437,4,0.75,0.25,0,0,0,0.5,0.5,0,0.5,0,0.5,0,Opisthokonta
4373,3,0,0,0.666666666666667,0.333333333333333,0,0,1,0,0,0,0.333333333333333,0.666666666666667,Bilateria
438,73,0.273972602739726,0.178082191780822,0.123287671232877,0.0410958904109589,0.36986301369863,0.657534246575342,0.342465753424658,0,0.0273972602739726,0.0136986301369863,0.438356164383562,0.520547945205479,Opisthokonta
4381,2,1,0,0,0,0,1,0,0,0,0,1,0,Vertebrata
4387,2,0.5,0.5,0,0,0,0,1,0,0,0,1,0,Vertebrata
439,5,0.2,0.4,0.4,0,0,0.6,0.4,0,0,0.2,0.6,0.2,Chordata
4390,2,1,0,0,0,0,0,1,0.5,0,0,0.5,0,Bilateria
4392,2,0,0.5,0.5,0,0,0,1,0,0,0,0,1,Chordata
4393,2,0,0.5,0.5,0,0,0,1,0,0,0,1,0,Gnathostomata
44,5,0.8,0.2,0,0,0,0,1,0,0.6,0,0.4,0,LECA
440,25,0.44,0.04,0.16,0.12,0.24,0.08,0.92,0.48,0.04,0.04,0.2,0.24,LECA
